Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Income_Group,Credit_Score_Band,Utilization_Level,Debt_Burden,Age_Group,Loan_to_Income_Ratio,Missed_Payment_Rate,Financial_Stress_Index,Risk_Score,Risk_Category
CUST0418,46,73243.0,595.0,0.686861949184246,3,0,62253.0,0.230551171397233,retired,3,Student,Los Angeles,Late,Late,Late,On-time,On-time,Late,Middle,Fair,High,Moderate,Middle Age,0.8499515312043472,0.5,0.4702623710544606,0.0,Low
CUST0419,66,107658.0,452.0,0.709930835572069,4,0,46333.0,0.336717016023343,employed,16,Platinum,Los Angeles,Late,Late,Late,Late,On-time,On-time,Upper Middle,Poor,High,Moderate,Senior,0.4303721042560701,0.6666666666666666,0.6092377204746106,2.0,Medium
CUST0420,63,65990.0,766.0,0.223891330950518,3,0,62253.0,0.176540755421576,Unemployed,0,Business,Los Angeles,Late,Late,Late,On-time,On-time,Missed,Middle,Very Good,Low,Low,Senior,0.9433702076072132,0.5,0.2632898397748416,0.0,Low
CUST0421,70,180983.0,711.0,0.05,2,0,73733.0,0.200010007373629,Self-employed,9,Student,Los Angeles,Missed,Missed,Late,Missed,On-time,Missed,High,Good,Low,Moderate,Senior,0.407402905245244,0.3333333333333333,0.2090176533585587,0.0,Low
CUST0422,48,196415.0,415.0,0.712674969914186,6,0,95276.0,0.276281226158793,Employed,18,Standard,Los Angeles,On-time,Late,Late,On-time,Missed,Missed,High,Poor,High,Moderate,Middle Age,0.4850749688160273,1.0,0.6949663217455175,2.0,Medium
CUST0423,52,179506.0,398.0,0.254239916289572,3,0,59691.0,0.307892781907222,employed,14,Student,Houston,On-time,Late,Missed,On-time,On-time,Missed,High,Poor,Low,Moderate,Middle Age,0.3325292747874723,0.5,0.4709877200037439,1.0,Low
CUST0424,50,71570.0,634.0,0.542548967691947,2,1,36820.0,0.269636146301214,Employed,9,Business,Phoenix,Missed,Late,Missed,On-time,Late,Late,Middle,Fair,High,Moderate,Middle Age,0.5144613664943412,0.3333333333333333,0.3845614300134418,0.0,Low
CUST0425,69,104588.0,811.0,0.186865625394356,0,0,65548.0,0.343311596387311,Unemployed,18,Student,Houston,Missed,On-time,Missed,Missed,Missed,Late,Upper Middle,Excellent,Low,Moderate,Senior,0.626725819405668,0.0,0.1502715781726895,0.0,Low
CUST0426,38,146800.0,500.0,0.759550997051934,3,0,29584.0,0.338846641504829,employed,11,Platinum,Houston,Late,On-time,Missed,Missed,Late,Late,Upper Middle,Poor,Critical,Moderate,Adult,0.2015258855585831,0.5,0.5586903187300998,0.0,Low
CUST0427,49,163216.0,768.0,1.0087335790603,6,0,60530.0,0.452936680834814,EMP,15,Gold,New York,Late,On-time,Missed,Late,Late,Missed,High,Very Good,Critical,High,Middle Age,0.3708582491912557,1.0,0.6526902922465058,3.0,High
CUST0428,40,193677.0,320.0,0.536561381841067,4,0,36913.0,0.290471465285499,Self-employed,8,Gold,New York,Missed,On-time,Missed,On-time,Late,Missed,High,Poor,High,Moderate,Adult,0.190590519266614,0.6666666666666666,0.614333969357399,2.0,Medium
CUST0429,50,38049.0,673.0,0.481179470308096,2,0,62342.0,0.419456343118412,Unemployed,14,Business,New York,On-time,Missed,On-time,Late,Late,On-time,Low,Good,Moderate,High,Middle Age,1.638466188336093,0.3333333333333333,0.3889468321445057,1.0,Low
CUST0430,20,129821.0,536.0,0.435572084961987,4,1,49798.0,0.392072551289389,Unemployed,16,Gold,Chicago,Missed,On-time,Missed,Late,Late,On-time,Upper Middle,Poor,Moderate,High,Young Adult,0.3835897119880451,0.6666666666666666,0.5163050984567834,1.0,Low
CUST0431,35,115235.0,691.0,0.656359862262582,6,0,95276.0,0.529397728329314,Self-employed,13,Gold,New York,Missed,On-time,Late,On-time,Late,Missed,Upper Middle,Good,High,Severe,Adult,0.8267974139801275,1.0,0.6187121249207013,2.0,Medium
CUST0432,42,108610.0,467.0,0.613537350186917,1,0,55812.0,0.287274198009772,Self-employed,17,Standard,Phoenix,On-time,Late,Missed,On-time,Late,Missed,Upper Middle,Poor,High,Moderate,Adult,0.5138753337630052,0.1666666666666666,0.440960462806748,1.0,Low
CUST0433,59,31364.0,739.0,0.700699690710572,2,0,24851.0,0.257964127854701,EMP,1,Business,Houston,On-time,Late,On-time,Missed,On-time,Missed,Low,Good,High,Moderate,Middle Age,0.7923415380691239,0.3333333333333333,0.373453833429197,0.0,Low
CUST0434,48,184160.0,572.0,0.374416695480383,3,0,78289.0,0.425769422224373,Unemployed,3,Business,Phoenix,Late,Late,Late,Late,Missed,Late,High,Poor,Moderate,High,Middle Age,0.4251140312771503,0.5,0.4514101657898253,1.0,Low
CUST0435,71,59238.0,401.0,0.568023541280929,2,0,20052.0,0.338543257174126,retired,17,Gold,New York,Missed,On-time,Missed,Missed,Missed,On-time,Middle,Poor,High,Moderate,Senior,0.338498936493467,0.3333333333333333,0.5140659420380062,1.0,Low
CUST0436,20,68682.0,339.0,0.39150638665876,4,0,88778.0,0.428165921678389,Unemployed,6,Gold,Chicago,Late,Missed,Late,On-time,On-time,Late,Middle,Poor,Moderate,High,Young Adult,1.292594857459014,0.6666666666666666,0.6038574710236811,3.0,High
CUST0437,57,28807.0,794.0,0.288456870385989,0,0,95136.0,0.37167987979895,Employed,12,Gold,Chicago,Missed,Late,On-time,Missed,Late,Missed,Low,Very Good,Low,High,Middle Age,3.302530634915125,0.0,0.1904887330007802,0.0,Low
CUST0438,63,107658.0,799.0,0.491796915799307,2,0,41743.0,0.1,employed,14,Platinum,Houston,Missed,On-time,Late,On-time,Late,On-time,Upper Middle,Very Good,Moderate,Low,Senior,0.3877370933883223,0.3333333333333333,0.2544643804649782,0.0,Low
CUST0439,41,20569.0,427.0,0.315497453924583,3,0,87110.0,0.337632177703118,employed,0,Student,Phoenix,Late,On-time,On-time,Late,On-time,On-time,Low,Poor,Moderate,Moderate,Adult,4.235013855802421,0.5,0.4805551351796525,1.0,Low
CUST0440,67,25916.0,762.0,0.734745399548517,1,0,45776.0,0.331121589795148,Employed,10,Platinum,Los Angeles,Missed,Missed,Late,On-time,Missed,Late,Low,Very Good,High,Moderate,Senior,1.7663219632659362,0.1666666666666666,0.3481334140025829,0.0,Low
CUST0441,49,127566.0,328.0,0.327615924396835,5,0,82438.0,0.313310690246396,employed,9,Business,Phoenix,Missed,Missed,Missed,Missed,Missed,Missed,Upper Middle,Poor,Moderate,Moderate,Middle Age,0.6462380258062493,0.8333333333333334,0.6058377142668684,2.0,Medium
CUST0442,64,33888.0,398.0,0.572709188137472,0,0,1806.0,0.286775694587661,Self-employed,4,Standard,New York,Missed,Late,Late,On-time,On-time,Missed,Low,Poor,High,Moderate,Senior,0.0532932011331444,0.0,0.4203257661358286,1.0,Low
CUST0443,39,152162.0,446.0,0.379315540248055,1,0,4106.0,0.140785647220567,employed,15,Student,Los Angeles,On-time,Late,On-time,On-time,On-time,On-time,High,Poor,Moderate,Low,Adult,0.0269843982071739,0.1666666666666666,0.3553283271701858,1.0,Low
CUST0444,40,170026.0,788.0,0.555412550087502,2,0,95376.0,0.387417691723832,employed,10,Standard,Chicago,On-time,Missed,On-time,Late,On-time,On-time,High,Very Good,High,High,Adult,0.5609495018408949,0.3333333333333333,0.347222711967985,0.0,Low
CUST0445,19,51187.0,549.0,0.395200685308928,4,0,65387.0,0.337376842809349,Employed,5,Business,Houston,Missed,Late,Late,On-time,Missed,Missed,Middle,Poor,Moderate,Moderate,Young Adult,1.2774141871959677,0.6666666666666666,0.4866292305144177,1.0,Low
CUST0446,44,108396.0,378.0,0.248557745028492,6,1,85678.0,0.410195669739742,EMP,8,Business,Houston,On-time,Late,On-time,Late,Missed,On-time,Upper Middle,Poor,Low,High,Adult,0.7904166205395033,1.0,0.6292338082375131,3.0,High
CUST0447,59,16062.0,690.0,0.596754548190369,4,0,73117.0,0.146124447572474,employed,12,Standard,Chicago,Missed,On-time,On-time,Missed,Missed,On-time,Low,Good,High,Low,Middle Age,4.552172830282655,0.6666666666666666,0.4251136883346501,1.0,Low
CUST0448,19,167617.0,700.0,0.452916875617355,3,0,52256.0,0.350713448954526,retired,7,Standard,New York,Missed,Missed,Late,On-time,Missed,Missed,High,Good,Moderate,High,Young Adult,0.3117583538662546,0.5,0.3940893993247884,0.0,Low
CUST0449,43,187627.0,584.0,0.557196988144491,4,0,10778.0,0.276534066245343,employed,13,Standard,Chicago,On-time,On-time,Missed,Missed,Missed,On-time,High,Fair,High,Moderate,Adult,0.0574437580945173,0.6666666666666666,0.4960085211732161,1.0,Low
CUST0450,34,115235.0,781.0,0.414231412873912,0,0,62010.0,0.314378800992552,EMP,0,Business,New York,Missed,Late,On-time,On-time,Late,Missed,Upper Middle,Very Good,Moderate,Moderate,Adult,0.5381177593613051,0.0,0.2135161898302524,0.0,Low
CUST0451,57,107658.0,528.0,0.234412697246309,4,0,29845.0,0.27768403658191,Employed,16,Gold,Los Angeles,On-time,Late,On-time,On-time,On-time,Missed,Upper Middle,Poor,Low,Moderate,Middle Age,0.2772204573742778,0.6666666666666666,0.4410544864873578,1.0,Low
CUST0452,50,99076.0,332.0,0.716635719411251,3,0,62010.0,0.354360792748012,EMP,4,Standard,Chicago,On-time,Missed,Missed,On-time,Missed,Missed,Middle,Poor,High,High,Middle Age,0.6258831604021156,0.5,0.6282036734943612,1.0,Low
CUST0453,26,190333.0,462.0,0.647351551088217,5,1,29416.0,0.283712687900842,Employed,1,Student,New York,Late,Late,Missed,Missed,Late,Missed,High,Poor,High,Moderate,Young Adult,0.1545501831001455,0.8333333333333334,0.6174630294442345,2.0,Medium
CUST0454,60,65612.0,588.0,0.386607804889351,2,0,45776.0,0.194808507494431,Self-employed,8,Business,Los Angeles,Missed,Missed,On-time,Late,On-time,Missed,Middle,Fair,Moderate,Low,Middle Age,0.6976772541608243,0.3333333333333333,0.3477783205201879,0.0,Low
CUST0455,71,162851.0,622.0,0.513955842699759,6,0,77743.0,0.308642541878619,Employed,3,Platinum,Chicago,On-time,Missed,Late,Late,Missed,Missed,High,Fair,High,Moderate,Senior,0.4773873049597484,1.0,0.5592859597809581,1.0,Low
CUST0456,65,75566.0,338.0,0.708403896632587,2,0,83236.0,0.278582546286449,Self-employed,16,Platinum,Houston,Late,Missed,Late,On-time,Late,On-time,Middle,Poor,High,Moderate,Senior,1.101500674906704,0.3333333333333333,0.562807216790365,1.0,Low
CUST0457,56,177993.0,739.0,0.40859233282752,4,0,24120.0,0.291660637887111,Self-employed,16,Student,Chicago,Late,Late,Missed,On-time,Late,On-time,High,Good,Moderate,Moderate,Middle Age,0.1355109470597158,0.6666666666666666,0.3921844547998698,1.0,Low
CUST0458,46,38049.0,758.0,0.439623098961889,1,0,71588.0,0.1,Employed,17,Gold,Phoenix,Late,Missed,Late,Missed,Late,On-time,Low,Very Good,Moderate,Low,Middle Age,1.881468632552761,0.1666666666666666,0.2183906232253207,0.0,Low
CUST0459,59,107658.0,350.0,0.548726500001474,2,0,24835.0,0.36826360835687,retired,15,Standard,Chicago,Missed,Late,On-time,On-time,Missed,Late,Upper Middle,Poor,High,High,Middle Age,0.2306842036820301,0.3333333333333333,0.5398535876956466,1.0,Low
CUST0460,72,125448.0,354.0,0.408181787289082,5,0,45776.0,0.268533638265321,Unemployed,7,Business,Phoenix,Late,Late,Late,Missed,Late,Missed,Upper Middle,Poor,Moderate,Moderate,Senior,0.3649001976914737,0.8333333333333334,0.6029667351764796,2.0,Medium
CUST0461,43,146800.0,459.0,0.671418399397404,4,1,17913.0,0.165184642598173,Employed,10,Standard,Los Angeles,Missed,Missed,On-time,On-time,Late,Missed,Upper Middle,Poor,High,Low,Adult,0.1220231607629427,0.6666666666666666,0.5535446998928336,2.0,Medium
CUST0462,52,134180.0,757.0,0.466219843938512,6,0,16693.0,0.392256351684814,employed,17,Business,Chicago,Late,Missed,Late,Missed,Missed,On-time,Upper Middle,Very Good,Moderate,High,Middle Age,0.1244075122969145,1.0,0.5068917761785587,1.0,Low
CUST0463,67,64922.0,658.0,0.343192825001205,3,0,67397.0,0.363636572775293,retired,9,Platinum,Los Angeles,On-time,Late,Late,Missed,On-time,On-time,Middle,Fair,Moderate,High,Senior,1.0381226702812605,0.5,0.3889800767168517,0.0,Low
CUST0464,42,107658.0,837.0,0.621727765974799,5,0,45776.0,0.267267980372514,retired,12,Standard,Los Angeles,On-time,Missed,On-time,Late,Late,Late,Upper Middle,Excellent,High,Moderate,Adult,0.4251983131769121,0.8333333333333334,0.4364913608292525,1.0,Low
CUST0465,41,24435.0,766.0,0.27157387011373,4,0,60530.0,0.184783062047998,employed,16,Student,New York,Missed,On-time,Missed,Missed,Missed,Late,Low,Very Good,Low,Low,Adult,2.477184366687129,0.6666666666666666,0.3189377178889169,1.0,Low
CUST0466,30,107658.0,664.0,0.902975712224842,5,0,45776.0,0.317803073467937,Unemployed,17,Gold,Los Angeles,Missed,Missed,Missed,Late,On-time,On-time,Upper Middle,Fair,Critical,Moderate,Young Adult,0.4251983131769121,0.8333333333333334,0.5980734843019826,2.0,Medium
CUST0467,24,193998.0,700.0,0.81649927271604,2,0,18952.0,0.31231060845876,retired,9,Student,Los Angeles,Missed,On-time,On-time,Late,Late,Missed,High,Good,Critical,Moderate,Young Adult,0.097691728780709,0.3333333333333333,0.4337176218088515,1.0,Low
CUST0468,74,164143.0,580.0,0.602699095384203,6,0,44449.0,0.392433428299178,Self-employed,15,Gold,Chicago,Missed,Late,On-time,Missed,Missed,Late,High,Poor,High,High,Senior,0.2707943683251799,1.0,0.621510403648118,1.0,Low
CUST0469,53,191615.0,796.0,0.58586620436398,3,0,42551.0,0.25562644851395,Unemployed,19,Standard,Chicago,Late,Late,On-time,Late,Late,Late,High,Very Good,High,Moderate,Middle Age,0.2220650784124416,0.5,0.359918617764937,0.0,Low
CUST0470,62,75566.0,845.0,0.576488283563859,4,0,82482.0,0.419492213486499,employed,4,Standard,Houston,Late,Late,Late,Missed,Late,Missed,Middle,Excellent,High,High,Senior,1.0915226424582485,0.6666666666666666,0.4179345182019834,2.0,Medium
CUST0471,37,167424.0,813.0,0.402181042816218,0,0,33772.0,0.245974699666423,Unemployed,12,Gold,New York,On-time,On-time,Missed,Late,Missed,On-time,High,Excellent,Moderate,Moderate,Adult,0.2017154051987767,0.0,0.178857117438842,0.0,Low
CUST0472,18,53513.0,617.0,0.559461929136168,3,0,43870.0,0.165416821545757,Employed,17,Platinum,Los Angeles,Late,On-time,On-time,Missed,On-time,Late,Middle,Fair,High,Low,Young Adult,0.8198007960682451,0.5,0.4121287785795721,0.0,Low
CUST0473,25,155932.0,754.0,0.31537347790843,0,0,23685.0,0.186771724452271,Unemployed,16,Business,New York,On-time,Late,Late,Missed,On-time,Missed,High,Very Good,Moderate,Low,Young Adult,0.1518931329040864,0.0,0.1691726642265389,0.0,Low
CUST0474,63,107658.0,475.0,0.600763683688036,5,0,75316.0,0.293758846086438,Self-employed,8,Student,Phoenix,Missed,On-time,Missed,Late,Late,Late,Upper Middle,Poor,High,Moderate,Senior,0.6995857251667317,0.8333333333333334,0.6024185112314973,2.0,Medium
CUST0475,33,38049.0,508.0,0.673569388606259,1,0,60348.0,0.293448549094126,Employed,13,Student,Los Angeles,On-time,Late,On-time,Late,Late,Late,Low,Poor,High,Moderate,Adult,1.586060080422613,0.1666666666666666,0.4388756965463083,0.0,Low
CUST0476,31,169786.0,822.0,0.424382779803333,3,0,48437.0,0.332786114075077,EMP,16,Student,New York,Late,Missed,Late,On-time,On-time,Missed,High,Excellent,Moderate,Moderate,Adult,0.285282649924022,0.5,0.3270194961968752,0.0,Low
CUST0477,29,52744.0,796.0,0.380979641169056,5,0,44439.0,0.290962596888155,employed,3,Standard,Houston,On-time,Late,Missed,Missed,Missed,Late,Middle,Very Good,Moderate,Moderate,Young Adult,0.8425413317154558,0.8333333333333334,0.4008643473930906,1.0,Low
CUST0478,68,24435.0,307.0,0.257504595070418,0,1,20374.0,0.397731851606432,employed,17,Student,Houston,On-time,On-time,Missed,Late,Missed,On-time,Low,Poor,Low,High,Senior,0.8338039697155719,0.0,0.4106272934873943,1.0,Low
CUST0479,40,87474.0,429.0,0.791591046713138,2,0,26417.0,0.273890590153742,Unemployed,19,Business,Los Angeles,On-time,Late,Missed,On-time,On-time,On-time,Middle,Poor,Critical,Moderate,Adult,0.3019983080686833,0.3333333333333333,0.5410673789136897,1.0,Low
CUST0480,32,86726.0,799.0,0.396867193231557,2,0,54622.0,0.100372373512858,retired,14,Business,Phoenix,Late,On-time,On-time,Missed,Late,On-time,Middle,Very Good,Moderate,Low,Adult,0.6298226598713189,0.3333333333333333,0.2308250432012552,0.0,Low
CUST0481,45,59482.0,346.0,0.460252192796675,1,0,85678.0,0.28789033115342,Employed,10,Gold,Houston,Late,On-time,On-time,Missed,On-time,Late,Middle,Poor,Moderate,Moderate,Adult,1.4404021384620558,0.1666666666666666,0.4577932067450995,1.0,Low
CUST0482,51,59811.0,792.0,0.560031116999145,3,0,45776.0,0.1,EMP,11,Standard,Houston,Late,Late,Late,On-time,On-time,Late,Middle,Very Good,High,Low,Middle Age,0.765344167460835,0.5,0.3163714156134226,0.0,Low
CUST0483,19,107658.0,766.0,0.556441528577986,3,0,45776.0,0.327139098099769,Employed,8,Business,Phoenix,Missed,On-time,Late,Late,Missed,Late,Upper Middle,Very Good,High,Moderate,Young Adult,0.4251983131769121,0.5,0.3840769748512569,0.0,Low
CUST0484,49,147396.0,401.0,0.649312019136214,3,0,7468.0,0.405719299898491,employed,12,Platinum,New York,Missed,On-time,On-time,Late,Missed,On-time,Upper Middle,Poor,High,High,Middle Age,0.0506662324622106,0.5,0.5928487388495853,2.0,Medium
CUST0485,40,116570.0,556.0,0.424134016032334,5,0,76567.0,0.201377551371748,Employed,14,Standard,Houston,Missed,On-time,Late,Missed,On-time,On-time,Upper Middle,Poor,Moderate,Moderate,Adult,0.6568328043235824,0.8333333333333334,0.4983475888207175,1.0,Low
CUST0486,39,39285.0,567.0,0.272266412305817,6,0,37463.0,0.441855668639185,EMP,14,Standard,Chicago,Missed,Missed,On-time,Late,Missed,Late,Low,Poor,Low,High,Adult,0.9536209749268167,1.0,0.5571668838726141,2.0,Medium
CUST0487,68,43732.0,524.0,0.237266938205536,6,0,53553.0,0.384283124472843,retired,4,Business,Houston,On-time,Late,On-time,On-time,On-time,On-time,Low,Poor,Low,High,Senior,1.2245723954998629,1.0,0.5535693338514129,1.0,Low
CUST0488,42,188420.0,550.0,0.38414895343143,1,0,86846.0,0.420648015541505,Unemployed,18,Platinum,New York,On-time,Missed,Late,Missed,Missed,On-time,High,Poor,Moderate,High,Adult,0.4609171000955313,0.1666666666666666,0.3792295452735368,1.0,Low
CUST0489,39,115497.0,665.0,0.309629905065075,3,0,64110.0,0.318956385643463,Self-employed,19,Gold,New York,Late,Missed,Late,On-time,On-time,Missed,Upper Middle,Fair,Moderate,Moderate,Adult,0.55507935271046,0.5,0.3662374817680436,0.0,Low
CUST0490,39,153877.0,618.0,0.439276658938448,5,0,36029.0,0.200723482424817,Employed,13,Business,Los Angeles,On-time,Missed,On-time,On-time,Late,On-time,High,Fair,Moderate,Moderate,Adult,0.234141554618299,0.8333333333333334,0.473787914128695,1.0,Low
CUST0491,66,54954.0,825.0,0.761515762151996,2,0,77743.0,0.378081542781413,Self-employed,16,Platinum,Chicago,Late,Missed,On-time,On-time,Missed,On-time,Middle,Excellent,Critical,High,Senior,1.414692288095498,0.3333333333333333,0.3795962959303219,0.0,Low
CUST0492,69,177993.0,818.0,0.424544358823262,0,0,32630.0,0.237539909323166,employed,17,Standard,New York,Missed,Missed,Missed,Late,Late,On-time,High,Excellent,Moderate,Moderate,Senior,0.1833218160264729,0.0,0.1800665215820615,0.0,Low
CUST0493,59,191517.0,813.0,0.424469827733088,5,0,23047.0,0.311788450610335,Unemployed,2,Platinum,Phoenix,Missed,Missed,Late,Late,On-time,Late,High,Excellent,Moderate,Moderate,Middle Age,0.120339186599623,0.8333333333333334,0.4092160847373709,1.0,Low
CUST0494,23,168487.0,306.0,0.496720244748842,6,0,5539.0,0.282864900719638,Unemployed,1,Standard,Chicago,Missed,On-time,On-time,On-time,Missed,On-time,High,Poor,Moderate,Moderate,Young Adult,0.0328749399063429,1.0,0.6921690136398473,2.0,Medium
CUST0495,32,107658.0,811.0,0.418875001757586,6,1,16699.0,0.412469585679689,Employed,0,Business,Chicago,Late,Late,Late,On-time,On-time,On-time,Upper Middle,Excellent,Moderate,High,Adult,0.1551115569674339,1.0,0.4755634195865914,2.0,Medium
CUST0496,71,48307.0,688.0,0.486521752856361,2,0,12707.0,0.373032700592332,retired,9,Business,Phoenix,On-time,On-time,Missed,On-time,On-time,Late,Low,Good,Moderate,High,Senior,0.2630467634090297,0.3333333333333333,0.3718583103318702,0.0,Low
CUST0497,60,86180.0,836.0,0.608173844496269,2,1,45595.0,0.291943420168762,Unemployed,18,Student,Houston,On-time,On-time,Late,Late,Late,Missed,Middle,Excellent,High,Moderate,Middle Age,0.5290670689255047,0.3333333333333333,0.3147262858632275,0.0,Low
CUST0498,54,152326.0,847.0,0.676950210952662,0,0,44449.0,0.104839280645984,Employed,16,Student,Phoenix,On-time,Late,Late,On-time,Late,Missed,High,Excellent,High,Low,Middle Age,0.2918017935217888,0.0,0.1968110092632978,0.0,Low
CUST0499,50,105852.0,343.0,0.700642639947804,2,1,11155.0,0.236477253347079,Employed,11,Student,Phoenix,Late,On-time,Late,Missed,On-time,Missed,Upper Middle,Poor,High,Moderate,Middle Age,0.1053829875675471,0.3333333333333333,0.5480678521115996,1.0,Low
CUST0500,25,40945.0,442.0,0.911370444146204,1,0,36968.0,0.370422228948441,Self-employed,0,Business,Houston,Missed,Late,Late,On-time,Late,On-time,Low,Poor,Critical,High,Young Adult,0.9028697032604712,0.1666666666666666,0.5475693803948735,2.0,Medium
